Type,Arrival Date,Main Cabin Seats,Flight Number,Destination Code,Origin Airport,Miner Points,Origin Code,Business Class Price,Main Cabin Price,Departing Time,Duration,Surcharge,Origin Airport Lounge,Distance,Time Zone Difference,Arrival Time,Departing Date,Origin Airport State,Origin Airport Country,Origin Airport Fee,Destination Airport City,Food Served,Destination Airport State,Destination Airport Country,Destination Airport Fee,Destination Airport Lounge,Route Cost,Total Seats,ID,First Class Seats,Destination Airport,Business Class Seats,Origin Airport City,First Class Price,First Class Seats Sold,Business Class Seats Sold,Main Class Seats Sold,Total First Class Revenue,Total Business Class Revenue,Total Main Class Revenue
International,4/5/23,85,2311243,YYZ,El Paso International Airport,4347,ELP,4716,1083,5:30 AM,219,4,false,1449,2,11:09 AM,4/5/23,Texas,United States,3.5,Toronto,true,Ontario,Canada,4.0,true,57452,135,1243,13,Toronto Pearson International Airport,37,El Paso,5844,0,4,6,0,18880,6522
International,4/5/23,85,2321244,YYZ,El Paso International Airport,4347,ELP,3194,1436,8:25 AM,219,4,false,1449,2,2:04 PM,4/5/23,Texas,United States,3.5,Toronto,true,Ontario,Canada,4.0,true,57452,150,1244,11,Toronto Pearson International Airport,54,El Paso,7339,0,10,2,0,31980,2880
International,4/5/23,87,2331245,YYZ,El Paso International Airport,4347,ELP,3480,1044,12:10 PM,219,4,false,1449,2,5:49 PM,4/5/23,Texas,United States,3.5,Toronto,true,Ontario,Canada,4.0,true,57452,136,1245,12,Toronto Pearson International Airport,37,El Paso,9509,0,5,14,0,17420,14672
International,4/5/23,68,2341246,ELP,Toronto Pearson International Airport,4347,YYZ,3687,904,5:30 AM,219,4,true,1449,-2,7:09 AM,4/5/23,Ontario,Canada,4.0,El Paso,true,Texas,United States,3.5,false,64960,126,1246,9,El Paso International Airport,49,Toronto,11278,0,10,18,0,36910,16344
International,4/5/23,85,2351247,ELP,Toronto Pearson International Airport,4347,YYZ,5460,1369,8:25 AM,219,4,true,1449,-2,10:04 AM,4/5/23,Ontario,Canada,4.0,El Paso,true,Texas,United States,3.5,false,64960,144,1247,14,El Paso International Airport,45,Toronto,7472,0,0,8,0,0,10984
International,4/5/23,90,2361248,ELP,Toronto Pearson International Airport,4347,YYZ,5564,1288,12:10 PM,219,4,true,1449,-2,1:49 PM,4/5/23,Ontario,Canada,4.0,El Paso,true,Texas,United States,3.5,false,64960,156,1248,13,El Paso International Airport,53,Toronto,8922,0,7,12,0,38976,15504
International,4/6/23,82,2371249,CDG,El Paso International Airport,13986,ELP,2865,801,5:30 AM,639,12,false,4662,8,12:09 AM,4/5/23,Texas,United States,3.5,Paris,true,Ill de France,France,5.0,true,67763,146,1249,10,Paris Charles de Gaulle Airport,54,El Paso,7541,0,6,15,0,17262,12195
International,4/6/23,83,2381250,CDG,El Paso International Airport,13986,ELP,5251,1061,8:25 AM,639,12,false,4662,8,3:04 AM,4/5/23,Texas,United States,3.5,Paris,true,Ill de France,France,5.0,true,67763,145,1250,15,Paris Charles de Gaulle Airport,47,El Paso,11204,0,0,3,0,0,3219
International,4/6/23,92,2301251,CDG,El Paso International Airport,13986,ELP,4014,1263,12:10 PM,639,12,false,4662,8,6:49 AM,4/5/23,Texas,United States,3.5,Paris,true,Ill de France,France,5.0,true,67763,150,1251,10,Paris Charles de Gaulle Airport,48,El Paso,7345,0,6,5,0,24156,6375
International,4/5/23,91,2311252,ELP,Paris Charles de Gaulle Airport,13986,CDG,5214,1090,5:30 AM,639,12,true,4662,-8,8:09 AM,4/5/23,Ill de France,France,5.0,El Paso,true,Texas,United States,3.5,false,54532,135,1252,8,El Paso International Airport,36,Paris,8034,0,4,13,0,20904,14326
International,4/5/23,64,2321253,ELP,Paris Charles de Gaulle Airport,13986,CDG,5592,601,8:25 AM,639,12,true,4662,-8,11:04 AM,4/5/23,Ill de France,France,5.0,El Paso,true,Texas,United States,3.5,false,54532,135,1253,14,El Paso International Airport,57,Paris,11238,0,0,22,0,0,13486
International,4/5/23,103,2331254,ELP,Paris Charles de Gaulle Airport,13986,CDG,4757,826,12:10 PM,639,12,true,4662,-8,2:49 PM,4/5/23,Ill de France,France,5.0,El Paso,true,Texas,United States,3.5,false,54532,162,1254,11,El Paso International Airport,48,Paris,8156,1,0,0,8168,0,0
International,4/6/23,84,2341255,HND,El Paso International Airport,15966,ELP,5486,930,5:30 AM,725,14,false,5322,16,9:35 AM,4/5/23,Texas,United States,3.5,Tokyo,true,Honshu,Japan,6.0,true,75881,134,1255,9,Tokyo Haneda Airport,41,El Paso,3462,0,0,6,0,0,5664
International,4/6/23,77,2351256,HND,El Paso International Airport,15966,ELP,3916,1043,8:25 AM,725,14,false,5322,16,12:30 PM,4/5/23,Texas,United States,3.5,Tokyo,true,Honshu,Japan,6.0,true,75881,133,1256,12,Tokyo Haneda Airport,44,El Paso,9787,0,1,13,0,3930,13741
International,4/6/23,70,2361257,HND,El Paso International Airport,15966,ELP,3035,1151,12:10 PM,725,14,false,5322,16,4:15 PM,4/5/23,Texas,United States,3.5,Tokyo,true,Honshu,Japan,6.0,true,75881,125,1257,14,Tokyo Haneda Airport,41,El Paso,6206,0,0,18,0,0,20970
International,4/5/23,79,2371258,ELP,Tokyo Haneda Airport,15966,HND,3796,920,5:30 AM,725,14,true,5322,-16,1:35 AM,4/5/23,Honshu,Japan,6.0,El Paso,true,Texas,United States,3.5,false,51367,124,1258,13,El Paso International Airport,32,Tokyo,9871,0,11,9,0,41910,8406
International,4/5/23,70,2381259,ELP,Tokyo Haneda Airport,15966,HND,3476,997,8:25 AM,725,14,true,5322,-16,4:30 AM,4/5/23,Honshu,Japan,6.0,El Paso,true,Texas,United States,3.5,false,51367,120,1259,8,El Paso International Airport,42,Tokyo,13082,0,2,17,0,6980,17187
International,4/5/23,80,2301260,ELP,Tokyo Haneda Airport,15966,HND,3623,1036,12:10 PM,725,14,true,5322,-16,8:15 AM,4/5/23,Honshu,Japan,6.0,El Paso,true,Texas,United States,3.5,false,51367,126,1260,9,El Paso International Airport,37,Tokyo,8661,0,12,12,0,43644,12600
Domestic,4/6/23,50,2311261,DFW,El Paso International Airport,1102,ELP,1086,152,5:30 AM,94,0,false,551,1,8:04 AM,4/6/23,Texas,United States,3.5,Dallas,false,Texas,United States,3.0,true,11686,123,1261,10,Dallas/Ft. Worth International Airport,63,El Paso,2291,1,0,35,2291,0,5320
Domestic,4/6/23,98,2321262,DFW,El Paso International Airport,1102,ELP,957,481,8:25 AM,94,0,false,551,1,10:59 AM,4/6/23,Texas,United States,3.5,Dallas,false,Texas,United States,3.0,true,11686,136,1262,8,Dallas/Ft. Worth International Airport,30,El Paso,1278,0,17,5,0,16269,2405
Domestic,4/6/23,91,2331263,DFW,El Paso International Airport,1102,ELP,699,517,12:10 PM,94,0,false,551,1,2:44 PM,4/6/23,Texas,United States,3.5,Dallas,false,Texas,United States,3.0,true,11686,155,1263,8,Dallas/Ft. Worth International Airport,56,El Paso,1849,0,4,10,0,2796,5170
Domestic,4/6/23,75,2341264,ELP,Dallas/Ft. Worth International Airport,1102,DFW,772,429,5:30 AM,94,0,true,551,-1,6:04 AM,4/6/23,Texas,United States,3.0,El Paso,false,Texas,United States,3.5,false,19082,104,1264,2,El Paso International Airport,27,Dallas,1748,8,13,22,13984,10036,9438
Domestic,4/6/23,80,2351265,ELP,Dallas/Ft. Worth International Airport,1102,DFW,996,546,8:25 AM,94,0,true,551,-1,8:59 AM,4/6/23,Texas,United States,3.0,El Paso,false,Texas,United States,3.5,false,19082,124,1265,10,El Paso International Airport,34,Dallas,1521,1,14,6,1521,13944,3276
Domestic,4/6/23,65,2361266,ELP,Dallas/Ft. Worth International Airport,1102,DFW,583,218,12:10 PM,94,0,true,551,-1,12:44 PM,4/6/23,Texas,United States,3.0,El Paso,false,Texas,United States,3.5,false,19082,116,1266,12,El Paso International Airport,39,Dallas,2269,0,10,32,0,5830,6976
Domestic,4/6/23,83,2371267,LAX,El Paso International Airport,1428,ELP,818,151,5:30 AM,113,0,false,714,-1,6:23 AM,4/6/23,Texas,United States,3.5,Los Angeles,false,California,United States,4.0,true,14000,146,1267,8,Los Angeles International Airport,55,El Paso,1727,1,9,16,1727,7362,2416
Domestic,4/6/23,94,2381268,LAX,El Paso International Airport,1428,ELP,1098,548,8:25 AM,113,0,false,714,-1,9:18 AM,4/6/23,Texas,United States,3.5,Los Angeles,false,California,United States,4.0,true,14000,145,1268,7,Los Angeles International Airport,44,El Paso,3015,2,13,7,6030,14274,3836
Domestic,4/6/23,87,2301269,LAX,El Paso International Airport,1428,ELP,712,306,12:10 PM,113,0,false,714,-1,1:03 PM,4/6/23,Texas,United States,3.5,Los Angeles,false,California,United States,4.0,true,14000,130,1269,9,Los Angeles International Airport,34,El Paso,1732,0,15,2,0,10680,612
Domestic,4/6/23,88,2311270,ELP,Los Angeles International Airport,1428,LAX,996,428,5:30 AM,113,0,true,714,1,8:23 AM,4/6/23,California,United States,4.0,El Paso,false,Texas,United States,3.5,false,10513,148,1270,15,El Paso International Airport,45,Los Angeles,1476,0,10,14,0,9960,5992
Domestic,4/6/23,83,2321271,ELP,Los Angeles International Airport,1428,LAX,1092,453,8:25 AM,113,0,true,714,1,11:18 AM,4/6/23,California,United States,4.0,El Paso,false,Texas,United States,3.5,false,10513,136,1271,12,El Paso International Airport,41,Los Angeles,1262,1,19,4,1262,20748,1812
Domestic,4/6/23,85,2331272,ELP,Los Angeles International Airport,1428,LAX,553,360,12:10 PM,113,0,true,714,1,3:03 PM,4/6/23,California,United States,4.0,El Paso,false,Texas,United States,3.5,false,10513,118,1272,2,El Paso International Airport,31,Los Angeles,1823,9,10,8,16407,5530,2880
Domestic,4/6/23,77,2341273,ORD,El Paso International Airport,2470,ELP,891,495,5:30 AM,176,0,false,1235,1,9:26 AM,4/6/23,Texas,United States,3.5,Chicago,false,Illinois,United States,4.5,true,10706,131,1273,6,Chicago International Airport,48,El Paso,2655,3,2,13,7965,1782,6435
Domestic,4/6/23,62,2351274,ORD,El Paso International Airport,2470,ELP,1167,233,8:25 AM,176,0,false,1235,1,12:21 PM,4/6/23,Texas,United States,3.5,Chicago,false,Illinois,United States,4.5,true,10706,119,1274,12,Chicago International Airport,45,El Paso,2290,0,8,30,0,9336,6990
Domestic,4/6/23,94,2361275,ORD,El Paso International Airport,2470,ELP,1175,348,12:10 PM,176,0,false,1235,1,4:06 PM,4/6/23,Texas,United States,3.5,Chicago,false,Illinois,United States,4.5,true,10706,160,1275,10,Chicago International Airport,56,El Paso,2065,0,0,4,0,0,1392
Domestic,4/6/23,76,2371276,ELP,Chicago International Airport,2470,ORD,649,417,5:30 AM,176,0,true,1235,-1,7:26 AM,4/6/23,Illinois,United States,4.5,El Paso,false,Texas,United States,3.5,false,19778,151,1276,11,El Paso International Airport,64,Chicago,2392,0,0,24,0,0,10008
Domestic,4/6/23,90,2381277,ELP,Chicago International Airport,2470,ORD,630,530,8:25 AM,176,0,true,1235,-1,10:21 AM,4/6/23,Illinois,United States,4.5,El Paso,false,Texas,United States,3.5,false,19778,138,1277,8,El Paso International Airport,40,Chicago,1680,7,24,4,11760,15120,2120
Domestic,4/6/23,75,2301278,ELP,Chicago International Airport,2470,ORD,735,146,12:10 PM,176,0,true,1235,-1,2:06 PM,4/6/23,Illinois,United States,4.5,El Paso,false,Texas,United States,3.5,false,19778,125,1278,8,El Paso International Airport,42,Chicago,2370,1,5,18,2370,3675,2628
Domestic,4/6/23,86,2311279,ATL,El Paso International Airport,2560,ELP,1081,152,5:30 AM,181,0,false,1280,2,10:31 AM,4/6/23,Texas,United States,3.5,Atlanta,false,Georgia,United States,4.5,true,11291,141,1279,9,Hartsfield-Jackson Atlanta International Airport,46,El Paso,2937,3,0,16,8811,0,2432
Domestic,4/6/23,82,2321280,ATL,El Paso International Airport,2560,ELP,931,349,8:25 AM,181,0,false,1280,2,1:26 PM,4/6/23,Texas,United States,3.5,Atlanta,false,Georgia,United States,4.5,true,11291,135,1280,11,Hartsfield-Jackson Atlanta International Airport,42,El Paso,3310,0,6,6,0,5586,2094
Domestic,4/6/23,85,2331281,ATL,El Paso International Airport,2560,ELP,557,183,12:10 PM,181,0,false,1280,2,5:11 PM,4/6/23,Texas,United States,3.5,Atlanta,false,Georgia,United States,4.5,true,11291,135,1281,8,Hartsfield-Jackson Atlanta International Airport,42,El Paso,1500,0,4,11,0,2228,2013
Domestic,4/6/23,90,2341282,ELP,Hartsfield-Jackson Atlanta International Airport,2560,ATL,919,200,5:30 AM,181,0,true,1280,-2,6:31 AM,4/6/23,Georgia,United States,4.5,El Paso,false,Texas,United States,3.5,false,10990,125,1282,11,El Paso International Airport,24,Atlanta,2685,0,19,7,0,17461,1400
Domestic,4/6/23,86,2351283,ELP,Hartsfield-Jackson Atlanta International Airport,2560,ATL,1011,486,8:25 AM,181,0,true,1280,-2,9:26 AM,4/6/23,Georgia,United States,4.5,El Paso,false,Texas,United States,3.5,false,10990,123,1283,8,El Paso International Airport,29,Atlanta,1603,1,27,7,1603,27297,3402
Domestic,4/6/23,74,2361284,ELP,Hartsfield-Jackson Atlanta International Airport,2560,ATL,1098,344,12:10 PM,181,0,true,1280,-2,1:11 PM,4/6/23,Georgia,United States,4.5,El Paso,false,Texas,United States,3.5,false,10990,125,1284,13,El Paso International Airport,38,Atlanta,1682,0,11,18,0,12078,6192
Domestic,4/6/23,83,2371285,JFK,El Paso International Airport,3806,ELP,553,363,5:30 AM,256,0,false,1903,2,11:46 AM,4/6/23,Texas,United States,3.5,New York,false,New York,United States,6.0,true,16215,133,1285,9,John F. Kennedy International Airport,41,El Paso,2081,0,10,9,0,5530,3267
Domestic,4/6/23,73,2381286,JFK,El Paso International Airport,3806,ELP,554,272,8:25 AM,256,0,false,1903,2,2:41 PM,4/6/23,Texas,United States,3.5,New York,false,New York,United States,6.0,true,16215,123,1286,12,John F. Kennedy International Airport,38,El Paso,3120,0,11,15,0,6094,4080
Domestic,4/6/23,70,2301287,JFK,El Paso International Airport,3806,ELP,1138,291,12:10 PM,256,0,false,1903,2,6:26 PM,4/6/23,Texas,United States,3.5,New York,false,New York,United States,6.0,true,16215,116,1287,13,John F. Kennedy International Airport,33,El Paso,2987,0,8,16,0,9104,4656
Domestic,4/6/23,69,2311288,ELP,John F. Kennedy International Airport,3806,JFK,861,174,5:30 AM,256,0,true,1903,-2,7:46 AM,4/6/23,New York,United States,6.0,El Paso,false,Texas,United States,3.5,false,12213,133,1288,13,El Paso International Airport,51,New York,2357,0,7,32,0,6027,5568
Domestic,4/6/23,85,2321289,ELP,John F. Kennedy International Airport,3806,JFK,875,193,8:25 AM,256,0,true,1903,-2,10:41 AM,4/6/23,New York,United States,6.0,El Paso,false,Texas,United States,3.5,false,12213,137,1289,14,El Paso International Airport,38,New York,1288,0,13,4,0,11375,772
Domestic,4/6/23,88,2331290,ELP,John F. Kennedy International Airport,3806,JFK,994,269,12:10 PM,256,0,true,1903,-2,2:26 PM,4/6/23,New York,United States,6.0,El Paso,false,Texas,United States,3.5,false,12213,156,1290,13,El Paso International Airport,55,New York,2393,2,5,12,4786,4970,3228
Domestic,4/6/23,79,2341291,BOS,El Paso International Airport,4128,ELP,1076,431,5:30 AM,275,0,false,2064,2,12:05 PM,4/6/23,Texas,United States,3.5,Boston,false,Massachusetts,United States,3.0,true,11994,109,1291,10,Boston Logan International Airport,20,El Paso,3412,0,24,10,0,25824,4310
Domestic,4/6/23,84,2351292,BOS,El Paso International Airport,4128,ELP,809,140,8:25 AM,275,0,false,2064,2,3:00 PM,4/6/23,Texas,United States,3.5,Boston,false,Massachusetts,United States,3.0,true,11994,123,1292,8,Boston Logan International Airport,31,El Paso,2869,0,14,14,0,11326,1960
Domestic,4/6/23,75,2361293,BOS,El Paso International Airport,4128,ELP,772,260,12:10 PM,275,0,false,2064,2,6:45 PM,4/6/23,Texas,United States,3.5,Boston,false,Massachusetts,United States,3.0,true,11994,130,1293,12,Boston Logan International Airport,43,El Paso,2215,1,6,26,2215,4632,6760
Domestic,4/6/23,82,2371294,ELP,Logan International Airport,4128,BOS,558,387,5:30 AM,275,0,true,2064,2,12:05 PM,4/6/23,Massachusetts,United States,3.0,El Paso,false,Texas,United States,3.5,false,15119,137,1294,10,El Paso International Airport,45,Boston,2321,0,2,3,0,1116,1161
Domestic,4/6/23,77,2381295,ELP,Logan International Airport,4128,BOS,873,197,8:25 AM,275,0,true,2064,2,3:00 PM,4/6/23,Massachusetts,United States,3.0,El Paso,false,Texas,United States,3.5,false,15119,150,1295,15,El Paso International Airport,58,Boston,2070,0,0,27,0,0,5319
Domestic,4/6/23,88,2301296,ELP,Logan International Airport,4128,BOS,834,303,12:10 PM,275,0,true,2064,2,6:45 PM,4/6/23,Massachusetts,United States,3.0,El Paso,false,Texas,United States,3.5,false,15119,152,1296,12,El Paso International Airport,52,Boston,2583,0,6,14,0,5004,4242
Domestic,4/6/23,60,2311297,LAS,El Paso International Airport,1164,ELP,571,139,5:30 AM,97,0,false,582,-1,6:07 AM,4/6/23,Texas,United States,3.5,Las Vegas,false,Nevada,United States,3.5,true,17071,87,1297,4,Harry Reid International Airport,23,El Paso,2044,6,21,35,12264,11991,4865
Domestic,4/6/23,73,2321298,LAS,El Paso International Airport,1164,ELP,883,293,8:25 AM,97,0,false,582,-1,9:02 AM,4/6/23,Texas,United States,3.5,Las Vegas,false,Nevada,United States,3.5,true,17071,115,1298,13,Harry Reid International Airport,29,El Paso,1816,0,16,13,0,14128,3809
Domestic,4/6/23,75,2331299,LAS,El Paso International Airport,1164,ELP,597,344,12:10 PM,97,0,false,582,-1,12:47 PM,4/6/23,Texas,United States,3.5,Las Vegas,false,Nevada,United States,3.5,true,17071,118,1299,10,Harry Reid International Airport,33,El Paso,3271,1,31,16,3271,18507,5504
Domestic,4/6/23,75,2341300,ELP,Harry Reid International Airport,1164,LAS,599,270,5:30 AM,97,0,true,582,1,8:07 AM,4/6/23,Nevada,United States,3.5,El Paso,false,Texas,United States,3.5,false,16242,137,1300,14,El Paso International Airport,48,Las Vegas,1799,0,5,19,0,2995,5130
Domestic,4/6/23,82,2351301,ELP,Harry Reid International Airport,1164,LAS,937,419,8:25 AM,97,0,true,582,1,11:02 AM,4/6/23,Nevada,United States,3.5,El Paso,false,Texas,United States,3.5,false,16242,128,1301,10,El Paso International Airport,36,Las Vegas,1974,3,5,4,5922,4685,1676
Domestic,4/6/23,99,2361302,ELP,Harry Reid International Airport,1164,LAS,607,369,12:10 PM,97,0,true,582,1,2:47 PM,4/6/23,Nevada,United States,3.5,El Paso,false,Texas,United States,3.5,false,16242,144,1302,8,El Paso International Airport,37,Las Vegas,2507,0,21,0,0,12747,0
International,4/6/23,94,2371303,LHR,El Paso International Airport,15444,ELP,3706,1425,5:30 AM,645,13,false,5148,7,11:15 PM,4/6/23,Texas,United States,3.5,London,true,United Kingdom,England,5.0,true,66329,147,1303,14,Heathrow Airport,39,El Paso,11175,0,17,0,0,63223,0
International,4/7/23,85,2381304,LHR,El Paso International Airport,15444,ELP,3351,699,8:25 AM,645,13,false,5148,7,2:10 AM,4/6/23,Texas,United States,3.5,London,true,United Kingdom,England,5.0,true,66329,159,1304,14,Heathrow Airport,60,El Paso,5356,0,4,5,0,13456,3560
International,4/7/23,91,2301305,LHR,El Paso International Airport,15444,ELP,4270,843,12:10 PM,645,13,false,5148,7,5:55 AM,4/6/23,Texas,United States,3.5,London,true,United Kingdom,England,5.0,true,66329,154,1305,13,Heathrow Airport,50,El Paso,5327,0,0,0,0,0,0
International,4/6/23,78,2311306,ELP,Heathrow Airport,15444,LHR,3062,722,5:30 AM,645,13,false,5148,-7,9:15 AM,4/6/23,United Kingdom,England,5.0,El Paso,true,Texas,United States,3.5,false,72726,132,1306,11,El Paso International Airport,43,London,9258,0,0,18,0,0,13230
International,4/6/23,84,2321307,ELP,Heathrow Airport,15444,LHR,3504,1479,8:25 AM,645,13,false,5148,-7,12:10 PM,4/6/23,United Kingdom,England,5.0,El Paso,true,Texas,United States,3.5,false,72726,135,1307,10,El Paso International Airport,41,London,12112,0,0,6,0,0,8952
International,4/6/23,87,2331308,ELP,Heathrow Airport,15444,LHR,3073,792,12:10 PM,645,13,false,5148,-7,3:55 PM,4/6/23,United Kingdom,England,5.0,El Paso,true,Texas,United States,3.5,false,72726,132,1308,8,El Paso International Airport,37,London,4799,1,11,0,4812,33946,0
International,4/6/23,82,2341309,MEX,Abraham Gonzalez International Airport,2871,CJS,3535,1133,5:30 AM,142,3,false,957,1,8:52 AM,4/6/23,Chihuahua,Mexico,2.5,Ciudad de Mexico,true,Distrito Federal,Mexico,4.5,false,71871,143,1309,10,Aeropuerto Internacional Benito Juarez,51,Juarez,9120,0,0,17,0,0,19312
International,4/6/23,91,2351310,MEX,Abraham Gonzalez International Airport,2871,CJS,3445,1201,8:25 AM,142,3,false,957,1,11:47 AM,4/6/23,Chihuahua,Mexico,2.5,Ciudad de Mexico,true,Distrito Federal,Mexico,4.5,false,71871,165,1310,14,Aeropuerto Internacional Benito Juarez,60,Juarez,9333,1,0,0,9336,0,0
International,4/6/23,75,2361311,MEX,Abraham Gonzalez International Airport,2871,CJS,4553,1147,12:10 PM,142,3,false,957,1,3:32 PM,4/6/23,Chihuahua,Mexico,2.5,Ciudad de Mexico,true,Distrito Federal,Mexico,4.5,false,71871,133,1311,11,Aeropuerto Internacional Benito Juarez,47,Juarez,12279,0,7,15,0,31892,17250
International,4/6/23,82,2371312,CJS,Aeropuerto Internacional Benito Juarez,2871,MEX,5458,1196,5:30 AM,142,3,false,957,-1,6:52 AM,4/6/23,Distrito Federal,Mexico,4.5,Juarez,true,Chihuahua,Mexico,2.5,false,56292,135,1312,12,Abraham Gonzalez International Airport,41,Ciudad de Mexico,5664,0,0,6,0,0,7194
International,4/6/23,75,2381313,CJS,Aeropuerto Internacional Benito Juarez,2871,MEX,3224,978,8:25 AM,142,3,false,957,-1,9:47 AM,4/6/23,Distrito Federal,Mexico,4.5,Juarez,true,Chihuahua,Mexico,2.5,false,56292,129,1313,14,Abraham Gonzalez International Airport,40,Ciudad de Mexico,12038,0,2,18,0,6454,17658
International,4/6/23,88,2301314,CJS,Aeropuerto Internacional Benito Juarez,2871,MEX,5154,945,12:10 PM,142,3,false,957,-1,1:32 PM,4/6/23,Distrito Federal,Mexico,4.5,Juarez,true,Chihuahua,Mexico,2.5,false,56292,137,1314,9,Abraham Gonzalez International Airport,40,Ciudad de Mexico,8396,0,1,0,0,5157,0
